02-24 17:05:55.723  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.NAME_CHANGED
02-24 17:05:55.724  1618  1711 D BluetoothUtils: getBtEnabledContainers(): btContainers = []
02-24 17:05:55.725  1618  1711 E BluetoothRemoteDevices: devicePropertyChangedCallback: bdDevice: A0:28:ED:0D:67:XX, value is empty for type: 241
02-24 17:05:55.728  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.CLASS_CHANGED
02-24 17:05:55.731  1618  1711 D BluetoothUtils: getBtEnabledContainers(): btContainers = []
02-24 17:05:55.734  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.FOUND
02-24 17:05:55.736 10326 10326 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.NAME_CHANGED
02-24 17:05:55.738 10326 10326 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.CLASS_CHANGED
02-24 17:05:55.738 10326 10326 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.FOUND
02-24 17:05:55.750 10326 10326 E CachedBluetoothDevice: updateProfiles :: uuids is null
02-24 17:05:55.751  1636  1897 E CachedBluetoothDevice: updateProfiles :: uuids is null
02-24 17:05:55.752 10326 10326 D CachedBluetoothDevice: setManufacturerData to null
02-24 17:05:55.752 10326 10326 D CachedBluetoothDevice: fetchManufacturerData : null
02-24 17:05:55.753 10326 10326 D CachedBluetoothDevice: fillData :: [Name] Display name = DeviceName, Device Name = Nokia 3.1, [BondState] 10, [COD] 5a020c, [Appearance] 0
02-24 17:05:55.753  1636  1897 D CachedBluetoothDevice: setManufacturerData to null
02-24 17:05:55.753  1636  1897 D CachedBluetoothDevice: fetchManufacturerData : null
02-24 17:05:55.754  1636  1897 D CachedBluetoothDevice: fillData :: [Name] Display name = DeviceName, Device Name = Nokia 3.1, [BondState] 10, [COD] 5a020c, [Appearance] 0
02-24 17:05:55.756 10326 10326 D BluetoothExpListController: readyToInsertAnimation :: mIsOnProgressAddVI = true
02-24 17:05:55.756 10326 10326 I BluetoothDevicePreference: onDeviceAttributesChanged :: Device = Display name = DeviceName, Device Name = Nokia 3.1isBonded = 10 , mIsOnProgressAddVI = true
02-24 17:05:55.782  1618  1711 E bt_btif : property type:241, len:0 is invalid
02-24 17:05:55.786  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.NAME_CHANGED
02-24 17:05:55.787  1618  1711 D BluetoothUtils: getBtEnabledContainers(): btContainers = []
02-24 17:05:55.789  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.CLASS_CHANGED
02-24 17:05:55.790  1618  1711 D BluetoothUtils: getBtEnabledContainers(): btContainers = []
02-24 17:05:55.790  1618  1711 E BluetoothRemoteDevices: devicePropertyChangedCallback: bdDevice: 40:45:DA:6A:62:XX, value is empty for type: 241
02-24 17:05:55.793  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.FOUND
02-24 17:05:55.794  1618  1711 D BluetoothUtils: getBtEnabledContainers(): btContainers = []
02-24 17:05:55.798 10326 10326 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.NAME_CHANGED
02-24 17:05:55.800 10326 10326 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.CLASS_CHANGED
02-24 17:05:55.800 10326 10326 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.FOUND
02-24 17:05:55.808 10326 10326 E CachedBluetoothDevice: updateProfiles :: uuids is null
02-24 17:05:55.809 10326 10326 D CachedBluetoothDevice: setManufacturerData to null
02-24 17:05:55.809 10326 10326 D CachedBluetoothDevice: fetchManufacturerData : null
02-24 17:05:55.810 10326 10326 D CachedBluetoothDevice: fillData :: [Name] Display name = DeviceName, Device Name = Nokia 8210 , [BondState] 10, [COD] 5a0204, [Appearance] 0
02-24 17:05:55.814 10326 10326 D BluetoothExpListController: readyToInsertAnimation :: mIsOnProgressAddVI = true
02-24 17:05:55.814 10326 10326 I BluetoothDevicePreference: onDeviceAttributesChanged :: Device = Display name = DeviceName, Device Name = Nokia 8210 isBonded = 10 , mIsOnProgressAddVI = true
02-24 17:05:55.820  1636  1897 E CachedBluetoothDevice: updateProfiles :: uuids is null
02-24 17:05:55.822  1636  1897 D CachedBluetoothDevice: setManufacturerData to null
02-24 17:05:55.822  1636  1897 D CachedBluetoothDevice: fetchManufacturerData : null
02-24 17:05:55.823  1636  1897 D CachedBluetoothDevice: fillData :: [Name] Display name = DeviceName, Device Name = Nokia 8210 , [BondState] 10, [COD] 5a0204, [Appearance] 0
02-24 17:05:55.832 10326 10326 D BluetoothExpListController: onAnimationEnd ::
02-24 17:05:55.888  1618  1711 E bt_btif : property type:241, len:0 is invalid
02-24 17:05:55.890  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.NAME_CHANGED
02-24 17:05:55.893  1618  1711 D BluetoothUtils: getBtEnabledContainers(): btContainers = []
02-24 17:05:55.901  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.CLASS_CHANGED
02-24 17:05:55.901  1618  1711 D BluetoothUtils: getBtEnabledContainers(): btContainers = []
02-24 17:05:55.902  1618  1711 E BluetoothRemoteDevices: devicePropertyChangedCallback: bdDevice: 40:45:DA:4B:D4:XX, value is empty for type: 241
02-24 17:05:55.903 10326 10326 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.NAME_CHANGED
02-24 17:05:55.912  1618  1711 D BluetoothUtils: getBtEnabledContainers(): btContainers = []
02-24 17:05:55.915  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.FOUND
02-24 17:05:55.917 10326 10326 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.CLASS_CHANGED
02-24 17:05:55.927  1636  1897 E CachedBluetoothDevice: updateProfiles :: uuids is null
02-24 17:05:55.929  1636  1897 D CachedBluetoothDevice: setManufacturerData to null
02-24 17:05:55.930  1636  1897 D CachedBluetoothDevice: fetchManufacturerData : null
02-24 17:05:55.932 10326 10326 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.FOUND
02-24 17:05:55.934  1636  1897 D CachedBluetoothDevice: fillData :: [Name] Display name = DeviceName, Device Name = Nokia 8210 4G, [BondState] 10, [COD] 5a0204, [Appearance] 0
02-24 17:05:55.945 10326 10326 E CachedBluetoothDevice: updateProfiles :: uuids is null
02-24 17:05:55.949 10326 10326 D CachedBluetoothDevice: setManufacturerData to null
02-24 17:05:55.950 10326 10326 D CachedBluetoothDevice: fetchManufacturerData : null
02-24 17:05:55.952 10326 10326 D CachedBluetoothDevice: fillData :: [Name] Display name = DeviceName, Device Name = Nokia 8210 4G, [BondState] 10, [COD] 5a0204, [Appearance] 0
02-24 17:05:55.954 10326 10326 D BluetoothExpListController: readyToInsertAnimation :: mIsOnProgressAddVI = true
02-24 17:05:55.955 10326 10326 I BluetoothDevicePreference: onDeviceAttributesChanged :: Device = Display name = DeviceName, Device Name = Nokia 8210 4GisBonded = 10 , mIsOnProgressAddVI = true
02-24 17:05:56.234  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:56.234  1618  1711 D ScanRecord: first manudata for manu ID
02-24 17:05:56.234  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.234  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:56.234  1618  1711 D ScanRecord: first manudata for manu ID
02-24 17:05:56.234  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.234  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.234  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.234  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.234  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.234  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.294  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:56.294  1618  1711 D ScanRecord: first manudata for manu ID
02-24 17:05:56.295  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.295  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:56.295  1618  1711 D ScanRecord: first manudata for manu ID
02-24 17:05:56.295  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.295  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.295  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.295  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.295  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.295  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.297  1618  1711 E bt_btif : property type:241, len:0 is invalid
02-24 17:05:56.307  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.CLASS_CHANGED
02-24 17:05:56.311  1618  1711 D BluetoothUtils: getBtEnabledContainers(): btContainers = []
02-24 17:05:56.311  1618  1711 E BluetoothRemoteDevices: devicePropertyChangedCallback: bdDevice: 72:D7:24:AA:31:XX, value is empty for type: 241
02-24 17:05:56.319  1618  1711 D BluetoothUtils: getBtEnabledContainers(): btContainers = []
02-24 17:05:56.319  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.FOUND
02-24 17:05:56.323  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:56.323  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.323  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:56.324  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.324  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.324  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.324  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.324  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.324  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.326 10326 10326 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.CLASS_CHANGED
02-24 17:05:56.326  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:56.326  1618  1711 D ScanRecord: first manudata for manu ID
02-24 17:05:56.326  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.326  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:56.326  1618  1711 D ScanRecord: first manudata for manu ID
02-24 17:05:56.327  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.327  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.327  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.327  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.327  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.327  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:56.332 10326 10326 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.FOUND
02-24 17:05:56.344 10326 10326 E CachedBluetoothDevice: updateProfiles :: uuids is null
02-24 17:05:56.348 10326 10326 D CachedBluetoothDevice: setManufacturerData to null
02-24 17:05:56.348 10326 10326 D CachedBluetoothDevice: fetchManufacturerData : null
02-24 17:05:56.350 10326 10326 D CachedBluetoothDevice: fillData :: [Name] 72:D7:24:AA:31:XX, [BondState] 10, [COD] 1f00, [Appearance] 0
02-24 17:05:56.354  1636  1897 E CachedBluetoothDevice: updateProfiles :: uuids is null
02-24 17:05:56.354 10326 10326 D BluetoothExpListController: readyToInsertAnimation :: mIsOnProgressAddVI = true
02-24 17:05:56.354 10326 10326 I BluetoothDevicePreference: onDeviceAttributesChanged :: Device = 72:D7:24:AA:31:XXisBonded = 10 , mIsOnProgressAddVI = true
02-24 17:05:56.357  1636  1897 D CachedBluetoothDevice: setManufacturerData to null
02-24 17:05:56.357  1636  1897 D CachedBluetoothDevice: fetchManufacturerData : null
02-24 17:05:56.360  1636  1897 D CachedBluetoothDevice: fillData :: [Name] 72:D7:24:AA:31:XX, [BondState] 10, [COD] 1f00, [Appearance] 0
02-24 17:05:56.361 10326 10326 D BluetoothExpListController: handleMessage :: It is needed to setInsertAnimation additionally
02-24 17:05:56.361 10326 10326 D BluetoothExpListController: setInsertAnimation :: insert index = 1 , sortedIndex = 6
02-24 17:05:56.362 10326 10326 D BluetoothExpListController: setInsertAnimation :: insert index = 2 , sortedIndex = 7
02-24 17:05:56.362 10326 10326 D BluetoothExpListController: setInsertAnimation :: insert index = 3 , sortedIndex = 8
02-24 17:05:56.362 10326 10326 D BluetoothExpListController: setInsertAnimation :: insert index = 4 , sortedIndex = 9
02-24 17:05:56.362 10326 10326 D BluetoothExpListController: setInsertAnimation :: insert index = 5 , sortedIndex = 10
02-24 17:05:56.362 10326 10326 D BluetoothExpListController: setInsertAnimation :: insert index = 6 , sortedIndex = 11
02-24 17:05:56.377 10326 10326 I DeviceListPreferenceFragment: putDevicePreferenceMap :: Display name = DeviceName, Device Name = OPPO Reno8 Pro 5G
02-24 17:05:56.377 10326 10326 I DeviceListPreferenceFragment: putDevicePreferenceMap :: Display name = DeviceName, Device Name = R90C2KTD
02-24 17:05:56.377 10326 10326 I DeviceListPreferenceFragment: putDevicePreferenceMap :: Display name = DeviceName, Device Name = Nokia 3.1
02-24 17:05:56.377 10326 10326 I DeviceListPreferenceFragment: putDevicePreferenceMap :: Display name = DeviceName, Device Name = Nokia 8210 4G
02-24 17:05:56.377 10326 10326 I DeviceListPreferenceFragment: putDevicePreferenceMap :: Display name = DeviceName, Device Name = Nokia 8210
02-24 17:05:56.377 10326 10326 I DeviceListPreferenceFragment: putDevicePreferenceMap :: 72:D7:24:AA:31:XX
02-24 17:05:56.381 10326 10326 D BluetoothExpListAdapter: getGroupView :: groupPosition = 0,  getPreferenceCount = 0 , isExpanded = true
02-24 17:05:56.389 10326 10326 D BluetoothExpListAdapter: getGroupView :: groupPosition = 1,  getPreferenceCount = 2 , isExpanded = true
02-24 17:05:56.392 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = Nexus 4isBonded = 12
02-24 17:05:56.394 10326 10326 D CachedBluetoothDevice: getConnectionSummary :: profile ::PAN  connectionStatus::0
02-24 17:05:56.395 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = Nexus 4, BluetoothClass = 5a020c, Appearance = 0
02-24 17:05:56.398 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = neeratisBonded = 12
02-24 17:05:56.401 10326 10326 D CachedBluetoothDevice: getConnectionSummary :: profile ::PAN  connectionStatus::0
02-24 17:05:56.402 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = neerat, BluetoothClass = 7a020c, Appearance = 0
02-24 17:05:56.403 10326 10326 D BluetoothExpListAdapter: getGroupView :: groupPosition = 2,  getPreferenceCount = 7 , isExpanded = true
02-24 17:05:56.405 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = Nokia 8210 4GisBonded = 10
02-24 17:05:56.408 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = Nokia 8210 4G, BluetoothClass = 5a0204, Appearance = 0
02-24 17:05:56.415 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = OPPO Reno8 Pro 5GisBonded = 10
02-24 17:05:56.419 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = OPPO Reno8 Pro 5G, BluetoothClass = 5a020c, Appearance = 0
02-24 17:05:56.426 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = R90C2KTDisBonded = 10
02-24 17:05:56.429 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = R90C2KTD, BluetoothClass = 2a010c, Appearance = 0
02-24 17:05:56.437 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = Nokia 3.1isBonded = 10
02-24 17:05:56.440 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = Nokia 3.1, BluetoothClass = 5a020c, Appearance = 0
02-24 17:05:56.447 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = Nokia 8210 4GisBonded = 10
02-24 17:05:56.449 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = Nokia 8210 4G, BluetoothClass = 5a0204, Appearance = 0
02-24 17:05:56.455 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = Nokia 8210 isBonded = 10
02-24 17:05:56.457 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = Nokia 8210 , BluetoothClass = 5a0204, Appearance = 0
02-24 17:05:56.463 10326 10326 D BluetoothExpListAdapter: getChildView :: 72:D7:24:AA:31:XXisBonded = 10
02-24 17:05:56.468 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: 72:D7:24:AA:31:XX, BluetoothClass = 1f00, Appearance = 0
02-24 17:05:56.472 10326 10326 D BluetoothExpListAdapter: getGroupView :: groupPosition = 3,  getPreferenceCount = 0 , isExpanded = true
02-24 17:05:56.482 10326 10326 D BluetoothExpListController: onAnimationStart ::
02-24 17:05:57.047 23870 23890 E ContactsProvider_EventLog: Flush buffer to file cnt : 1 size : 0Kb duration : 3ms lastUpdatedAfter : 4022 ms mFlush_time_threasold : 2000 mCurrentSize : 201
02-24 17:05:57.089  1618  1711 E bt_btif : property type:241, len:0 is invalid
02-24 17:05:57.096  1618  1711 D BluetoothUtils: getBtEnabledContainers(): btContainers = []
02-24 17:05:57.096  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.NAME_CHANGED
02-24 17:05:57.102  1618  1711 D BluetoothUtils: getBtEnabledContainers(): btContainers = []
02-24 17:05:57.102  1618  1711 E BluetoothRemoteDevices: devicePropertyChangedCallback: bdDevice: 30:0D:43:2F:54:XX, value is empty for type: 241
02-24 17:05:57.105  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.CLASS_CHANGED
02-24 17:05:57.107  1618  1711 D BluetoothUtils: getBtEnabledContainers(): btContainers = []
02-24 17:05:57.107 10326 10326 D BluetoothExpListController: onAnimationEnd ::
02-24 17:05:57.107  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.FOUND
02-24 17:05:57.114 10326 10326 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.NAME_CHANGED
02-24 17:05:57.116 10326 10326 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.CLASS_CHANGED
02-24 17:05:57.117 10326 10326 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.FOUND
02-24 17:05:57.127 10326 10326 E CachedBluetoothDevice: updateProfiles :: uuids is null
02-24 17:05:57.130 10326 10326 D CachedBluetoothDevice: setManufacturerData to null
02-24 17:05:57.130 10326 10326 D CachedBluetoothDevice: fetchManufacturerData : null
02-24 17:05:57.132 10326 10326 D CachedBluetoothDevice: fillData :: [Name] Display name = DeviceName, Device Name = Nokia222, [BondState] 10, [COD] 5a0204, [Appearance] 0
02-24 17:05:57.135 10326 10326 D BluetoothExpListController: readyToInsertAnimation :: mIsOnProgressAddVI = true
02-24 17:05:57.135 10326 10326 I BluetoothDevicePreference: onDeviceAttributesChanged :: Device = Display name = DeviceName, Device Name = Nokia222isBonded = 10 , mIsOnProgressAddVI = true
02-24 17:05:57.137  1636  1897 E CachedBluetoothDevice: updateProfiles :: uuids is null
02-24 17:05:57.139  1636  1897 D CachedBluetoothDevice: setManufacturerData to null
02-24 17:05:57.139  1636  1897 D CachedBluetoothDevice: fetchManufacturerData : null
02-24 17:05:57.141  1636  1897 D CachedBluetoothDevice: fillData :: [Name] Display name = DeviceName, Device Name = Nokia222, [BondState] 10, [COD] 5a0204, [Appearance] 0
02-24 17:05:57.418 27257 27278 I Finsky:background: [7840] kjo.run(10): Stats for Executor: bgExecutor mvg@e62f3f6[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 9]
02-24 17:05:57.440 27257 27278 I Finsky:background: [7840] kjo.run(10): Stats for Executor: LightweightExecutor mvg@cbb03f7[Running, pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0]
02-24 17:05:57.618 10326 10326 D BluetoothExpListController: handleMessage :: It is needed to setInsertAnimation additionally
02-24 17:05:57.618 10326 10326 D BluetoothExpListController: setInsertAnimation :: insert index = 7 , sortedIndex = 12
02-24 17:05:57.641  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.NAME_CHANGED
02-24 17:05:57.643  1618  1711 D BluetoothUtils: getBtEnabledContainers(): btContainers = []
02-24 17:05:57.646  1636  1897 D BluetoothEventManager: onReceive :: getAction = android.bluetooth.device.action.CLASS_CHANGED
02-24 17:05:57.648  1618  1711 D BluetoothUtils: getBtEnabledContainers(): btContainers = []
02-24 17:05:57.650  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:57.650  1618  1711 D ScanRecord: first manudata for manu ID
02-24 17:05:57.650  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.650  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:57.650  1618  1711 D ScanRecord: first manudata for manu ID
02-24 17:05:57.651  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.651  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.651  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.651  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.651  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.651  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.658 10326 10326 I DeviceListPreferenceFragment: putDevicePreferenceMap :: Display name = DeviceName, Device Name = Nokia222
02-24 17:05:57.662 10326 10326 D BluetoothExpListAdapter: getGroupView :: groupPosition = 0,  getPreferenceCount = 0 , isExpanded = true
02-24 17:05:57.669 10326 10326 D BluetoothExpListAdapter: getGroupView :: groupPosition = 1,  getPreferenceCount = 2 , isExpanded = true
02-24 17:05:57.673 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = Nexus 4isBonded = 12
02-24 17:05:57.675 10326 10326 D CachedBluetoothDevice: getConnectionSummary :: profile ::PAN  connectionStatus::0
02-24 17:05:57.676 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = Nexus 4, BluetoothClass = 5a020c, Appearance = 0
02-24 17:05:57.678 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = neeratisBonded = 12
02-24 17:05:57.679 10326 10326 D CachedBluetoothDevice: getConnectionSummary :: profile ::PAN  connectionStatus::0
02-24 17:05:57.680 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = neerat, BluetoothClass = 7a020c, Appearance = 0
02-24 17:05:57.682 10326 10326 D BluetoothExpListAdapter: getGroupView :: groupPosition = 2,  getPreferenceCount = 8 , isExpanded = true
02-24 17:05:57.684 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = Nokia 8210 4GisBonded = 10
02-24 17:05:57.686 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = Nokia 8210 4G, BluetoothClass = 5a0204, Appearance = 0
02-24 17:05:57.688 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = OPPO Reno8 Pro 5GisBonded = 10
02-24 17:05:57.689  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:57.689  1618  1711 D ScanRecord: first manudata for manu ID
02-24 17:05:57.689  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.689  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:57.689  1618  1711 D ScanRecord: first manudata for manu ID
02-24 17:05:57.689  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.689  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.689  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.689  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.689  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.689  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.691 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = OPPO Reno8 Pro 5G, BluetoothClass = 5a020c, Appearance = 0
02-24 17:05:57.694 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = R90C2KTDisBonded = 10
02-24 17:05:57.695  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:57.695  1618  1711 D ScanRecord: first manudata for manu ID
02-24 17:05:57.695  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.695  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:57.695  1618  1711 D ScanRecord: first manudata for manu ID
02-24 17:05:57.695  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.695  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.695  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.695  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.695  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.695  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.696 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = R90C2KTD, BluetoothClass = 2a010c, Appearance = 0
02-24 17:05:57.699 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = Nokia 3.1isBonded = 10
02-24 17:05:57.701 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = Nokia 3.1, BluetoothClass = 5a020c, Appearance = 0
02-24 17:05:57.703 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = Nokia 8210 4GisBonded = 10
02-24 17:05:57.705  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:57.705  1618  1711 D ScanRecord: first manudata for manu ID
02-24 17:05:57.705  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.705  1618  1711 D ScanRecord: parseFromBytes
02-24 17:05:57.705  1618  1711 D ScanRecord: first manudata for manu ID
02-24 17:05:57.705  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.705  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.705  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.706  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.706  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.706  1618  1711 D ScanRecord: Not a Multi Manu data
02-24 17:05:57.706 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = Nokia 8210 4G, BluetoothClass = 5a0204, Appearance = 0
02-24 17:05:57.708 10326 10326 D BluetoothExpListAdapter: getChildView :: Display name = DeviceName, Device Name = Nokia 8210 isBonded = 10
02-24 17:05:57.710 10326 10326 D CachedBluetoothDevice: getBtClassDrawable :: Display name = DeviceName, Device Name = Nokia 8210 , BluetoothClass = 5a0204, Appearance = 0
02-24 17:05:57.712 10326 10326 D BluetoothExpListAdapter: getChildView :: 72:D7:24:AA:31:XXisBonded = 10
